t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
2304.69,165476,10802300,39,2
2305.21,165785,10802300,39,2
2305.74,166102,10802532,39,2
2306.27,166419,10802532,39,2
2306.80,166738,10802516,39,2
2307.33,167055,10802516,39,2
2307.86,167374,10802516,39,2
2308.39,167692,10802516,39,2
2308.92,168009,10802516,39,2
2309.44,168326,10802516,39,2
2309.97,168645,10802516,39,2
2310.50,168962,10802516,39,2
2311.03,169279,10802516,39,2
2311.57,169598,10802516,39,2
2312.10,169917,10802508,39,2
2312.62,170234,10802508,39,2
2313.15,170555,10802508,39,2
2313.68,170872,10802508,39,2
2314.21,171188,10802508,39,2
2314.74,171507,10802508,39,2
2315.27,171827,10802508,39,2
2315.80,172143,10802508,39,2
2316.33,172460,10802508,39,2
2316.86,172777,10802508,39,2
2317.39,173097,10802508,39,2
2317.92,173412,10802508,39,2
2318.44,173729,10802508,39,2
2318.97,174048,10802508,39,2
2319.50,174368,10802508,39,2
2320.04,174685,10802508,39,2
2320.56,175005,10802508,39,2
2321.10,175322,10802508,39,2
2321.63,175640,10802508,39,2
2322.16,175962,10802508,39,2
2322.70,176284,10802508,39,2
2323.23,176602,10802508,39,2
2323.77,176922,10802508,39,2
2324.29,177241,10802508,39,2
2324.82,177558,10802508,39,2
2325.35,177879,10802508,39,2
2325.89,178198,10802508,39,2
2326.42,178515,10802508,39,2
2326.96,178836,10802508,39,2
2327.49,179158,10802508,39,2
2328.02,179476,10802508,39,2
2328.55,179795,10802508,39,2
2329.08,180112,10802508,39,2
2329.61,180431,10802508,39,2
2330.14,180751,10802508,39,2
2330.67,181070,10802508,39,2
2331.20,181387,10802508,39,2
2331.73,181707,10802508,39,2
2332.26,182023,10802508,39,2
2332.79,182342,10802508,39,2
2333.32,182657,10802508,39,2
2333.84,182974,10802508,39,2
2334.37,183293,10802508,39,2
2334.90,183607,10802508,39,2
2335.43,183927,10802508,39,2
2335.96,184244,10802508,39,2
2336.49,184560,10802508,39,2
2337.02,184877,10802508,39,2
2337.55,185197,10802508,39,2
2338.08,185516,10802508,39,2
2338.61,185834,10802508,39,2
2339.14,186150,10802508,39,2
2339.67,186470,10802508,39,2
2340.20,186789,10802508,39,2
2340.73,187109,10802508,39,2
2341.26,187429,10802508,39,2
2341.79,187745,10802508,39,2
2342.32,188062,10802508,39,2
2342.85,188380,10802516,39,2
2343.38,188697,10802516,39,2
2343.90,189013,10802516,39,2
