t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
1199.35,299403,9016760,39,2
1199.88,299717,9016760,39,2
1200.40,300032,9016760,39,2
1200.92,300344,9016760,39,2
1201.44,300656,9016760,39,2
1201.96,300968,9016760,39,2
1202.48,301280,9016760,39,2
1203.00,301594,9016760,39,2
1203.52,301904,9016760,39,2
1204.04,302216,9016760,39,2
1204.56,302530,9017752,39,2
1205.08,302842,9017752,39,2
1205.60,303154,9017752,39,2
1206.13,303466,9017752,39,2
1206.65,303778,9017752,39,2
1207.17,304093,9017752,39,2
1207.69,304405,9017752,39,2
1208.21,304717,9017752,39,2
1208.73,305031,9017752,39,2
1209.25,305343,9017752,39,2
1209.77,305655,9017752,39,2
1210.29,305967,9017752,39,2
1210.81,306279,9017752,39,2
1211.33,306591,9017752,39,2
1211.85,306903,9017752,39,2
1212.37,307215,9017752,39,2
1212.89,307527,9017752,39,2
1213.41,307839,9017752,39,2
1213.93,308151,9017752,39,2
1214.45,308463,9017752,39,2
1214.97,308775,9017752,39,2
1215.49,309087,9017752,39,2
1216.02,309401,9017752,39,2
1216.54,309713,9017752,39,2
1217.05,310025,9017752,39,2
1217.57,310335,9017752,39,2
1218.09,310647,9017752,39,2
1218.61,310959,9017752,39,2
1219.14,311273,9017752,39,2
1219.66,311585,9017752,39,2
1220.18,311900,9017752,39,2
1220.70,312212,9017752,39,2
1221.22,312524,9017752,39,2
1221.74,312836,9017752,39,2
1222.26,313147,9017752,39,2
1222.78,313459,9017752,39,2
1223.31,313774,9017752,39,2
1223.83,314088,9017752,39,2
1224.35,314403,9017752,39,2
1224.87,314715,9017752,39,2
1225.39,315027,9017752,39,2
1225.91,315339,9017752,39,2
1226.43,315651,9017752,39,2
1226.95,315963,9017752,39,2
1227.47,316272,9017752,39,2
1227.99,316584,9017752,39,2
1228.51,316894,9017752,39,2
1229.03,317206,9017752,39,2
1229.55,317518,9017752,39,2
1230.06,317830,9017752,39,2
1230.59,318144,9017752,39,2
1231.11,318456,9017752,39,2
1231.63,318771,9017752,39,2
1232.16,319085,9017752,39,2
1232.68,319397,9017752,39,2
1233.20,319709,9017752,39,2
1233.72,320021,9017752,39,2
1234.24,320335,9017752,39,2
1234.76,320647,9017752,39,2
1235.28,320959,9017752,39,2
1235.81,321275,9017756,39,2
1236.33,321589,9017756,39,2
1236.85,321904,9016788,39,2
1237.37,322213,9016788,39,2
1237.89,322523,9016788,39,2
1238.41,322835,9016788,39,2
1238.93,323149,9016788,39,2
1239.45,323461,9016788,39,2
1239.97,323773,9016788,39,2
1240.49,324085,9016788,39,2
1241.02,324400,9016788,39,2
1241.54,324714,9016788,39,2
1242.06,325026,9016788,39,2
1242.57,325336,9016788,39,2
1243.09,325648,9016788,39,2
1243.62,325962,9016788,39,2
1244.14,326276,9016788,39,2
1244.66,326588,9016788,39,2
1245.18,326900,9016788,39,2
1245.70,327215,9016788,39,2
1246.22,327527,9016788,39,2
1246.74,327839,9016788,39,2
1247.27,328151,9016788,39,2
1247.79,328463,9016788,39,2
1248.31,328777,9016788,39,2
1248.83,329089,9016788,39,2
1249.35,329401,9016788,39,2
1249.87,329713,9016788,39,2
1250.39,330025,9016788,39,2
1250.91,330337,9016788,39,2
1251.43,330649,9016788,39,2
1251.95,330961,9016788,39,2
1252.47,331273,9016788,39,2
1252.99,331587,9016788,39,2
1253.51,331899,9016788,39,2
1254.03,332211,9016788,39,2
1254.56,332526,9016788,39,2
1255.08,332838,9016788,39,2
1255.60,333152,9016788,39,2
1256.12,333464,9016788,39,2
1256.64,333776,9016788,39,2
1257.16,334091,9016788,39,2
1257.69,334403,9016788,39,2
1258.20,334715,9016788,39,2
1258.72,335024,9016788,39,2
1259.24,335336,9016788,39,2
1259.76,335648,9016788,39,2
1260.28,335960,9016788,39,2
1260.80,336272,9016788,39,2
1261.32,336584,9016788,39,2
1261.84,336896,9016788,39,2
1262.36,337211,9016788,39,2
1262.88,337520,9016788,39,2
1263.40,337835,9016788,39,2
1263.92,338147,9016788,39,2
1264.45,338459,9016788,39,2
1264.96,338771,9016788,39,2
1265.48,339083,9016788,39,2
1266.00,339394,9016788,39,2
1266.53,339709,9016788,39,2
1267.05,340021,9016788,39,2
1267.57,340335,9016788,39,2
1268.10,340650,9016788,39,2
1268.62,340962,9016788,39,2
1269.14,341276,9016788,39,2
1269.66,341588,9016788,39,2
1270.18,341900,9016788,39,2
1270.70,342212,9016788,39,2
1271.22,342524,9016788,39,2
1271.74,342839,9016788,39,2
1272.26,343151,9016788,39,2
1272.79,343463,9016788,39,2
1273.31,343775,9016788,39,2
1273.83,344089,9016788,39,2
1274.35,344403,9016788,39,2
1274.88,344718,9016788,39,2
1275.39,345030,9016788,39,2
1275.92,345342,9016788,39,2
1276.44,345654,9016788,39,2
1276.96,345966,9016788,39,2
1277.48,346278,9016788,39,2
1278.00,346590,9016788,39,2
1278.52,346902,9016788,39,2
1279.04,347214,9016788,39,2
1279.56,347526,9016788,39,2
1280.08,347840,9016788,39,2
1280.60,348152,9016788,39,2
1281.12,348462,9016788,39,2
1281.64,348776,9016788,39,2
1282.16,349088,9016788,39,2
1282.68,349400,9016788,39,2
1283.20,349714,9016788,39,2
1283.73,350026,9016788,39,2
1284.25,350338,9016788,39,2
1284.76,350650,9016788,39,2
1285.29,350962,9016788,39,2
1285.81,351274,9016788,39,2
1286.33,351586,9016788,39,2
1286.85,351901,9016788,39,2
1287.37,352210,9016788,39,2
1287.89,352525,9016788,39,2
1288.41,352837,9016788,39,2
1288.93,353149,9016788,39,2
1289.45,353461,9016788,39,2
1289.97,353773,9016788,39,2
1290.49,354085,9016788,39,2
1291.01,354397,9016788,39,2
1291.53,354709,9016788,39,2
1292.05,355023,9016788,39,2
1292.57,355335,9016788,39,2
1293.09,355647,9016788,39,2
1293.61,355959,9016788,39,2
1294.14,356271,9016788,39,2
1294.66,356585,9016788,39,2
1295.18,356897,9016788,39,2
1295.70,357209,9016788,39,2
1296.22,357521,9016788,39,2
1296.74,357836,9016788,39,2
1297.26,358145,9016788,39,2
1297.78,358460,9016788,39,2
1298.30,358772,9016804,39,2
1298.82,359084,9016804,39,2
1299.34,359396,9016804,39,2
1299.86,359710,9016804,39,2
1300.38,360022,9016804,39,2
1300.91,360334,9016804,39,2
1301.43,360649,9016804,39,2
1301.95,360958,9016804,39,2
1302.47,361270,9016804,39,2
1302.99,361585,9016804,39,2
1303.51,361897,9016804,39,2
1304.03,362208,9016804,39,2
1304.55,362518,9016804,39,2
1305.07,362830,9016804,39,2
1305.59,363144,9016804,39,2
1306.11,363456,9016804,39,2
1306.63,363768,9016804,39,2
1307.15,364080,9016804,39,2
1307.67,364392,9016804,39,2
1308.19,364707,9016804,39,2
1308.71,365019,9016804,39,2
1309.23,365331,9016804,39,2
1309.75,365643,9016804,39,2
1310.27,365955,9016804,39,2
1310.79,366267,9016804,39,2
1311.31,366579,9016804,39,2
1311.83,366893,9016804,39,2
1312.36,367205,9016804,39,2
1312.88,367517,9016804,39,2
1313.39,367829,9016804,39,2
1313.91,368139,9016804,39,2
1314.43,368451,9016804,39,2
1314.95,368763,9016804,39,2
1315.47,369075,9016804,39,2
1315.99,369387,9016804,39,2
1316.51,369696,9016804,39,2
1317.03,370011,9016804,39,2
1317.55,370323,9016804,39,2
1318.07,370635,9016804,39,2
1318.60,370947,9016804,39,2
1319.11,371259,9016804,39,2
1319.64,371573,9016804,39,2
1320.16,371885,9016804,39,2
1320.68,372197,9016804,39,2
1321.20,372509,9016804,39,2
1321.72,372821,9016804,39,2
1322.24,373133,9016804,39,2
1322.76,373447,9016804,39,2
1323.28,373759,9016804,39,2
1323.80,374074,9016804,39,2
1324.32,374386,9016804,39,2
1324.85,374698,9016804,39,2
1325.37,375010,9016804,39,2
1325.89,375324,9016804,39,2
1326.40,375634,9016804,39,2
1326.92,375946,9016804,39,2
1327.45,376258,9016804,39,2
1327.97,376572,9016804,39,2
1328.49,376884,9016804,39,2
1329.01,377196,9016804,39,2
1329.53,377511,9016804,39,2
1330.06,377825,9016804,39,2
1330.58,378140,9016804,39,2
1331.10,378452,9016804,39,2
1331.63,378766,9016804,39,2
1332.15,379080,9016804,39,2
1332.67,379395,9016804,39,2
1333.19,379707,9016804,39,2
1333.72,380022,9016804,39,2
1334.24,380339,9016804,39,2
1334.77,380651,9016804,39,2
1335.29,380967,9016804,39,2
1335.81,381279,9016804,39,2
1336.33,381593,9016804,39,2
1336.86,381908,9016804,39,2
1337.38,382222,9016804,39,2
1337.90,382535,9016804,39,2
1338.42,382847,9016804,39,2
1338.95,383161,9016808,39,2
1339.47,383475,9016808,39,2
1339.99,383787,9016808,39,2
1340.52,384104,9016808,39,2
1341.04,384416,9016816,39,2
1341.56,384733,9016816,39,2
1342.09,385047,9016816,39,2
1342.61,385364,9016816,39,2
1343.13,385676,9016816,39,2
1343.66,385990,9016816,39,2
1344.18,386304,9016816,39,2
1344.70,386619,9016816,39,2
1345.23,386933,9016824,39,2
1345.75,387245,9016824,39,2
1346.27,387560,9016824,39,2
1346.80,387875,9016824,39,2
1347.32,388187,9016824,39,2
1347.84,388501,9016824,39,2
1348.37,388818,9016824,39,2
1348.89,389131,9016828,39,2
1349.41,389446,9016836,39,2
1349.93,389758,9016836,39,2
1350.45,390070,9016836,39,2
1350.98,390384,9016836,39,2
1351.50,390697,9016836,39,2
1352.02,391012,9016836,39,2
1352.54,391326,9016836,39,2
1353.07,391638,9016836,39,2
1353.59,391953,9016844,39,2
1354.11,392265,9016844,39,2
1354.64,392579,9016852,39,2
1355.16,392895,9016852,39,2
1355.68,393209,9016852,39,2
1356.20,393522,9015092,39,2
1356.72,393837,9015092,39,2
1357.25,394151,9015092,39,2
1357.77,394463,9015092,39,2
1358.29,394778,9015092,39,2
1358.82,395093,9015092,39,2
1359.34,395407,9015096,39,2
1359.86,395722,9015096,39,2
1360.39,396036,9015096,39,2
1360.91,396349,9015096,39,2
1361.43,396663,9015096,39,2
1361.96,396977,9015096,39,2
1362.48,397289,9015096,39,2
1363.00,397604,9015096,39,2
1363.52,397919,9015096,39,2
1364.05,398231,9015096,39,2
1364.57,398548,9015096,39,2
1365.10,398862,9015096,39,2
1365.62,399175,9015096,39,2
1366.14,399489,9015096,39,2
1366.66,399804,9015096,39,2
1367.19,400116,9015096,39,2
1367.71,400428,9015096,39,2
1368.23,400742,9015096,39,2
1368.75,401057,9015096,39,2
1369.27,401369,9015096,39,2
1369.80,401684,9015100,39,2
1370.32,401997,9015100,39,2
1370.84,402311,9015100,39,2
1371.36,402627,9015100,39,2
1371.88,402939,9015100,39,2
1372.41,403252,9015100,39,2
1372.93,403566,9015100,39,2
1373.45,403881,9015100,39,2
1373.98,404195,9015100,39,2
1374.50,404509,9015100,39,2
1375.02,404824,9015100,39,2
1375.55,405139,9015100,39,2
1376.07,405453,9015100,39,2
1376.60,405768,9015100,39,2
1377.12,406080,9015100,39,2
1377.64,406394,9015100,39,2
1378.16,406709,9015100,39,2
1378.69,407021,9015100,39,2
1379.21,407333,9015100,39,2
1379.73,407648,9015100,39,2
1380.25,407963,9015104,39,2
1380.78,408278,9015104,39,2
1381.30,408592,9015104,39,2
1381.82,408906,9015104,39,2
1382.34,409218,9015104,39,2
1382.87,409530,9015104,39,2
1383.39,409845,9015104,39,2
1383.91,410160,9015104,39,2
1384.44,410472,9015104,39,2
1384.96,410789,9015104,39,2
1385.48,411104,9015104,39,2
1386.01,411419,9015104,39,2
1386.53,411733,9015104,39,2
1387.05,412045,9015104,39,2
1387.58,412360,9015104,39,2
1388.10,412675,9015104,39,2
1388.62,412990,9015104,39,2
1389.15,413303,9015104,39,2
1389.67,413616,9015104,39,2
1390.19,413931,9015104,39,2
1390.71,414243,9015108,39,2
1391.24,414557,9015108,39,2
1391.76,414869,9015108,39,2
1392.28,415184,9015112,39,2
1392.80,415496,9015112,39,2
1393.32,415809,9015112,39,2
1393.84,416125,9015112,39,2
1394.37,416437,9015112,39,2
1394.89,416751,9015112,39,2
1395.41,417066,9015112,39,2
1395.94,417380,9015112,39,2
1396.46,417695,9015112,39,2
1396.98,418007,9015112,39,2
1397.50,418319,9015112,39,2
1398.02,418634,9015112,39,2
1398.55,418945,9015112,39,2
1399.07,419258,9015112,39,2
1399.59,419572,9015112,39,2
1400.11,419887,9015112,39,2
1400.64,420201,9015112,39,2
1401.16,420513,9015116,39,2
1401.68,420830,9015116,39,2
1402.21,421145,9015116,39,2
1402.73,421458,9015116,39,2
1403.25,421772,9015116,39,2
1403.77,422087,9015116,39,2
1404.30,422399,9015116,39,2
1404.83,422716,9015116,39,2
1405.35,423030,9015116,39,2
1405.87,423345,9015116,39,2
1406.39,423658,9015116,39,2
1406.92,423973,9015116,39,2
1407.44,424287,9015116,39,2
1407.96,424599,9015116,39,2
1408.48,424912,9015116,39,2
1409.00,425226,9015116,39,2
1409.53,425538,9015116,39,2
1410.05,425856,9015236,39,2
1410.58,426173,9015348,39,2
