t_mono,cpu_jiffies,rss_total_kb,threads_total,procs
12773.43,563276,10260128,30,2
12773.95,563484,10260128,30,2
12774.48,563694,10260128,30,2
12775.00,563902,10260128,30,2
12775.52,564110,10260128,30,2
12776.04,564318,10260128,30,2
12776.56,564528,10260128,30,2
12777.08,564736,10260128,30,2
12777.60,564944,10260128,30,2
12778.12,565151,10260128,30,2
12778.64,565361,10260128,30,2
12779.16,565569,10260128,30,2
12779.69,565777,10260128,30,2
12780.21,565987,10260128,30,2
12780.73,566198,10260128,30,2
12781.26,566406,10260128,30,2
12781.78,566615,10260128,30,2
12782.30,566823,10260128,30,2
12782.82,567033,10260128,30,2
12783.34,567241,10260128,30,2
12783.86,567449,10260128,30,2
12784.38,567657,10260128,30,2
12784.91,567868,10260128,30,2
12785.43,568076,10260128,30,2
12785.95,568284,10260128,30,2
12786.47,568492,10260128,30,2
12786.99,568700,10260128,30,2
12787.51,568908,10260128,30,2
12788.03,569116,10260128,30,2
12788.56,569325,10260128,30,2
12789.08,569533,10260128,30,2
12789.60,569741,10260128,30,2
12790.12,569949,10260128,30,2
12790.64,570159,10260128,30,2
12791.16,570367,10260128,30,2
12791.68,570577,10260128,30,2
12792.20,570785,10260128,30,2
12792.72,570993,10260128,30,2
12793.24,571200,10260128,30,2
12793.76,571408,10260128,30,2
12794.28,571616,10260128,30,2
12794.80,571824,10260128,30,2
12795.32,572032,10260128,30,2
12795.85,572240,10260128,30,2
12796.37,572450,10260128,30,2
12796.89,572659,10260128,30,2
12797.41,572867,10260128,30,2
12797.93,573076,10260128,30,2
12798.45,573284,10260128,30,2
12798.97,573492,10260128,30,2
12799.49,573701,10260128,30,2
12800.02,573909,10260128,30,2
12800.54,574117,10260128,30,2
12801.06,574325,10260128,30,2
12801.58,574535,10260128,30,2
12802.10,574743,10260128,30,2
12802.62,574951,10260128,30,2
12803.15,575162,10260128,30,2
12803.67,575372,10260128,30,2
12804.19,575579,10260128,30,2
12804.72,575789,10260128,30,2
12805.24,576000,10260128,30,2
12805.77,576209,10260128,30,2
12806.29,576421,10260128,30,2
12806.81,576629,10260128,30,2
12807.34,576838,10260128,30,2
12807.86,577048,10260128,30,2
12808.39,577257,10260128,30,2
12808.91,577469,10260128,30,2
12809.44,577678,10260128,30,2
12809.96,577888,10260128,30,2
12810.49,578098,10260128,30,2
12811.01,578309,10260128,30,2
12811.54,578518,10260128,30,2
12812.06,578729,10260128,30,2
12812.59,578938,10260128,30,2
12813.11,579148,10260128,30,2
12813.63,579356,10260128,30,2
12814.16,579567,10260128,30,2
12814.68,579777,10260132,30,2
12815.20,579987,10260132,30,2
12815.73,580195,10260132,30,2
12816.25,580406,10260132,30,2
12816.77,580615,10260132,30,2
12817.30,580825,10260132,30,2
12817.82,581034,10260132,30,2
12818.34,581244,10260132,30,2
12818.86,581453,10260132,30,2
12819.39,581663,10260132,30,2
12819.91,581872,10260132,30,2
12820.44,582083,10260132,30,2
12820.96,582292,10260132,30,2
12821.48,582502,10260132,30,2
12822.01,582712,10260132,30,2
12822.53,582920,10260244,30,2
12823.06,583131,10260244,30,2
12823.58,583341,10260356,30,2
12824.10,583549,10260468,30,2
12824.63,583757,10260580,30,2
12825.15,583968,10260588,30,2
12825.68,584177,10260692,30,2
12826.20,584386,10260808,30,2
12826.72,584595,10260920,30,2
12827.25,584805,10260924,30,2
12827.77,585014,10261032,30,2
12828.30,585225,10251288,30,2
12828.82,585434,10251400,30,2
12829.34,585642,10251412,30,2
12829.87,585852,10251512,30,2
12830.40,586063,10251624,30,2
12830.92,586273,10251736,30,2
12831.44,586483,10251796,30,2
12831.97,586693,10251848,30,2
12832.49,586902,10251960,30,2
12833.02,587113,10252072,30,2
12833.54,587321,10252164,30,2
12834.06,587531,10252184,30,2
12834.59,587740,10252296,30,2
12835.11,587949,10252408,30,2
12835.63,588158,10252464,30,2
12836.16,588368,10252540,30,2
12836.68,588577,10252660,30,2
12837.21,588785,10252772,30,2
12837.73,588996,10252776,30,2
12838.26,589206,10252888,30,2
12838.78,589415,10253000,30,2
12839.31,589624,10253048,30,2
12839.83,589833,10253112,30,2
12840.35,590045,10253224,30,2
12840.88,590255,10253344,30,2
12841.40,590464,10253360,30,2
12841.93,590673,10253472,30,2
12842.45,590882,10253584,30,2
12842.97,591091,10253700,30,2
12843.50,591302,10253700,30,2
12844.02,591511,10253812,30,2
12844.54,591721,10253924,30,2
12845.07,591930,10254040,30,2
12845.59,592140,10254040,30,2
12846.11,592349,10254152,30,2
12846.64,592558,10254268,30,2
12847.16,592769,10254380,30,2
12847.69,592979,10254380,30,2
12848.21,593186,10254492,30,2
12848.73,593397,10254608,30,2
12849.26,593604,10254720,30,2
12849.78,593814,10254740,30,2
12850.30,594022,10254832,30,2
12850.83,594231,10254944,30,2
12851.35,594440,10255056,30,2
12851.87,594650,10255076,30,2
12852.40,594859,10255168,30,2
12852.92,595067,10255280,30,2
12853.44,595277,10255392,30,2
12853.97,595488,10255436,30,2
12854.49,595696,10255504,30,2
12855.01,595906,10255616,30,2
12855.54,596115,10255728,30,2
12856.06,596325,10255728,30,2
12856.59,596536,10255840,30,2
12857.11,596745,10255952,30,2
12857.64,596955,10256028,30,2
12858.16,597165,10256064,30,2
12858.68,597374,10256176,30,2
12859.21,597583,10256288,30,2
12859.73,597791,10256332,30,2
12860.25,598001,10256404,30,2
12860.78,598211,10256520,30,2
12861.30,598421,10256632,30,2
12861.82,598631,10256636,30,2
12862.35,598840,10256744,30,2
12862.87,599049,10256856,30,2
12863.40,599259,10256976,30,2
12863.92,599467,10257032,30,2
12864.44,599676,10257100,30,2
12864.96,599885,10257212,30,2
12865.49,600093,10257324,30,2
12866.01,600302,10257368,30,2
12866.53,600511,10257436,30,2
12867.06,600722,10257548,30,2
12867.58,600931,10257660,30,2
12868.11,601141,10257712,30,2
12868.64,601352,10257772,30,2
12869.17,601564,10257884,30,2
